subscription_id,type,Recency,last_access_date,lst_date,subscription_date,freq,qt_page_view,qt_page_view_week,qt_page_view_weekend,qt_page_view_mornig,qt_page_view_afternoon,qt_page_view_nigth,qt_art_read,qt_source_sm_cpc_facebook,qt_source_sm_cpc_others,qt_source_sm_facebook,qt_source_sm_other,qt_source_nedeal,qt_source_email,qt_source_others,qt_gazeta_capa,qt_gazeta_esportes,qt_gazeta_politica,qt_gazeta_economia,Vol_agro,Vol_haus,Vol_bgourmet,Vol_viverbem,Vol_guia,qt_gazeta_curitiba,qt_access_others,qt_comments,qt_explicar,qt_alegre,qt_provocar,qt_triste,qt_inspirar,qt_moderno,qt_facilitar,qt_surpreendente,qt_informar,qt_hardnews,qt_softnews,qt_appGazeta,qt_appGuia,qt_mobile,qt_other_devices,qt_login,browser,has_club,has_print
7436137,T,,,,2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7436400,T,30.0,2018-06-30,"2018-05-31,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-24,2018-06-25,2018-06-26,2018-06-27,2018-06-28,2018-06-29,2018-06-30,2018-06-30",2016-10-07,29,195,166,29,138,19,38,63,0,0,0,0,0,0,195,115,11,3,9,2,1,1,2,0,1,50,0,22,15,13,7,7,6,6,7,39,24,5,0,0,195,0,1,Safari 11.0,1,0
7436624,T,,,,2016-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7436977,T,0.0,2018-05-23,"2018-05-23,2018-05-23,2018-06-22",2016-10-21,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Firefox 60.0,1,0
7437238,T,,,,2016-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7437403,T,12.0,2018-05-22,"2018-05-10,2018-05-22,2018-06-09",2016-10-28,1,7,7,0,7,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,Chrome 66.0.3359.181,1,0
7437921,T,,,,2016-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7438857,T,,,,2016-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7439619,T,,,,2016-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7440480,T,,,,2016-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7440737,T,30.0,2018-06-11,"2018-05-12,2018-05-12,2018-05-13,2018-05-14,2018-05-16,2018-05-17,2018-05-18,2018-05-19,2018-05-20,2018-05-21,2018-05-22,2018-05-23,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-11",2017-01-09,26,296,201,95,130,72,94,98,3,0,14,0,0,0,279,180,0,31,4,3,5,2,6,2,18,45,0,21,11,9,3,4,5,9,7,68,60,8,0,0,18,278,4,Safari 14G60,1,0
7440950,T,,,,2017-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7441225,T,,,,2017-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7441743,T,,,,2017-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7444111,T,,,,2017-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7445632,T,,,,2017-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7445792,T,,,,2017-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7446103,T,,,,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7449051,T,,,,2017-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7450314,T,21.0,2018-05-24,"2018-05-03,2018-05-14,2018-05-24,2018-06-02",2017-06-03,2,4,4,0,4,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,3,0,0,3,1,2,Chrome 66.0.3359.181,0,0
7451978,T,29.0,2018-06-13,"2018-05-15,2018-05-22,2018-05-24,2018-05-29,2018-05-31,2018-06-05,2018-06-08,2018-06-11,2018-06-12,2018-06-13,2018-06-14",2017-06-15,9,17,17,0,7,1,9,11,0,0,5,0,0,0,12,3,0,3,1,0,0,0,0,4,0,6,0,2,2,1,1,0,0,0,0,8,5,0,0,0,17,0,2,Safari 15F79,0,0
7452001,T,2.0,2018-05-17,"2018-05-15,2018-05-15,2018-05-16,2018-05-17,2018-06-14",2017-06-15,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,Internet Explorer 11.0,0,0
7452497,T,26.0,2018-06-08,"2018-05-13,2018-05-14,2018-05-15,2018-05-16,2018-05-17,2018-05-18,2018-05-21,2018-05-22,2018-05-23,2018-05-24,2018-05-25,2018-05-28,2018-05-29,2018-05-30,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-12",2017-06-22,18,332,332,0,97,184,51,123,0,0,1,0,0,0,331,201,4,17,17,1,8,3,10,3,17,51,0,12,8,7,2,7,7,4,13,40,23,16,0,0,0,332,1,Firefox 60.0,1,0
7452726,T,30.0,2018-06-23,"2018-05-24,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-11,2018-06-14,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-23",2017-06-24,28,279,245,34,98,66,115,27,0,0,11,0,0,0,268,243,0,10,0,3,0,0,0,0,4,19,0,14,1,11,1,0,5,0,7,17,19,1,0,0,15,264,2,Chrome 67.0.3396.87,0,0
7453567,T,,,,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7468361,T,22.0,2018-05-28,"2018-05-06,2018-05-06,2018-05-25,2018-05-26,2018-05-28,2018-06-05",2017-06-30,4,17,6,11,1,1,15,4,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,Chrome 66.0.3359.158,1,0
7468893,T,26.0,2018-06-05,"2018-05-10,2018-05-10,2018-05-11,2018-05-12,2018-05-18,2018-05-19,2018-05-20,2018-05-21,2018-05-22,2018-05-23,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-04,2018-06-05,2018-06-09",2017-07-10,21,200,154,46,8,109,83,60,0,0,0,3,0,0,197,127,0,27,9,4,0,0,0,6,3,24,30,26,3,18,0,2,4,0,5,39,38,0,0,0,0,200,5,Chrome 66.0.3359.181,1,0
7469218,T,,,,2017-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7469221,T,,,,2017-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7469249,T,,,,2017-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7469252,T,,,,2017-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0
7469283,T,,,,2017-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7469512,T,,,,2017-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7469574,T,,,,2017-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7469851,T,29.0,2018-06-15,"2018-05-17,2018-05-19,2018-05-21,2018-05-22,2018-05-23,2018-05-27,2018-05-28,2018-05-30,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-09,2018-06-10,2018-06-11,2018-06-12,2018-06-15,2018-06-16",2017-07-19,18,63,27,36,41,3,19,26,1,0,8,0,0,0,54,35,1,4,1,0,1,13,1,0,2,5,0,6,1,0,0,0,1,4,0,10,9,6,0,0,63,0,2,Android 4.0,1,0
7470126,T,28.0,2018-06-14,"2018-05-17,2018-05-23,2018-05-25,2018-05-28,2018-05-29,2018-05-31,2018-06-11,2018-06-12,2018-06-14,2018-06-16",2017-07-21,8,15,15,0,4,4,7,9,0,0,1,0,0,0,14,6,0,0,0,0,0,0,0,0,0,9,0,4,0,4,0,1,6,0,2,0,1,0,6,0,9,0,1,App,0,0
7470191,T,0.0,2018-05-21,"2018-05-21,2018-05-21,2018-06-20",2017-07-21,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Chrome 66.0.3359.181,0,0
7470806,T,,,,2017-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7471003,T,,,,2017-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7471406,T,,,,2017-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7471812,T,,,,2017-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7471941,T,,,,2017-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7473057,T,27.0,2018-06-19,"2018-05-23,2018-06-19,2018-06-22",2017-08-23,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Chrome 67.0.3396.87,1,0
7473141,T,12.0,2018-06-05,"2018-05-24,2018-05-26,2018-06-05,2018-06-23",2017-08-23,2,3,1,2,0,0,3,3,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,Safari 15E216,0,0
7473270,T,,,,2017-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7473379,T,,,,2017-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7473561,T,,,,2017-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7473673,T,28.0,2018-06-26,"2018-05-29,2018-06-05,2018-06-07,2018-06-26,2018-06-28",2017-08-29,3,6,6,0,1,2,3,4,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,2,Chrome 67.0.3396.87,1,0
7473947,T,,,,2017-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7475147,T,,,,2017-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7475150,T,,,,2017-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7475195,T,28.0,2018-06-28,"2018-05-31,2018-05-31,2018-06-01,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-13,2018-06-14,2018-06-15,2018-06-16,2018-06-17,2018-06-19,2018-06-20,2018-06-22,2018-06-24,2018-06-25,2018-06-26,2018-06-27,2018-06-28,2018-06-30",2017-09-12,23,171,124,47,60,69,42,62,0,0,0,0,0,0,171,90,37,9,5,0,6,0,0,6,2,16,0,18,3,5,1,6,7,2,4,29,27,1,18,0,108,45,3,Chrome 67.0.3396.99,1,0
7475665,T,29.0,2018-06-14,"2018-05-16,2018-05-17,2018-05-18,2018-05-19,2018-05-20,2018-05-21,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,2018-06-02,2018-06-04,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-13,2018-06-14,2018-06-15",2017-09-16,23,301,195,106,85,86,130,93,0,0,0,0,0,1,300,173,2,38,6,0,4,1,1,7,45,24,0,42,2,6,1,3,3,12,7,86,78,3,0,0,291,10,2,Chrome 66.0.3359.158,1,1
7476329,T,,,,2017-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7476606,T,,,,2017-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7476802,T,11.0,2018-05-28,"2018-05-17,2018-05-25,2018-05-28,2018-06-16",2017-09-22,2,3,3,0,0,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,0,1,1,0,0,0,3,0,2,Safari 15B202,0,0
7477206,T,,,,2017-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7477352,T,26.0,2018-06-23,"2018-05-28,2018-06-01,2018-06-07,2018-06-11,2018-06-17,2018-06-23,2018-06-27",2017-09-28,5,7,4,3,4,2,1,6,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,2,2,1,0,1,1,0,3,2,2,1,0,0,7,0,2,Android 4.0,0,0
7477559,T,,,,2017-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7477657,T,29.0,2018-06-19,"2018-05-21,2018-05-24,2018-05-25,2018-05-28,2018-05-31,2018-06-01,2018-06-04,2018-06-06,2018-06-12,2018-06-18,2018-06-19,2018-06-20",2017-09-30,10,21,21,0,9,10,2,6,0,0,0,0,0,0,21,15,0,3,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,3,5,0,21,0,0,0,1,App,0,0
7479490,T,11.0,2018-06-08,"2018-05-28,2018-05-28,2018-05-29,2018-06-04,2018-06-05,2018-06-08,2018-06-27",2017-10-18,5,11,11,0,2,7,2,11,0,0,1,6,0,0,4,0,1,2,0,0,1,1,0,2,2,2,0,1,1,0,0,1,1,0,0,7,5,1,0,0,0,11,1,Chrome 66.0.3359.181,0,0
7479604,T,,,,2017-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7479800,T,4.0,2018-05-25,"2018-05-21,2018-05-23,2018-05-25,2018-06-20",2017-10-21,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Chrome 66.0.3359.181,1,0
7480199,T,22.0,2018-06-07,"2018-05-16,2018-05-16,2018-05-17,2018-05-21,2018-05-22,2018-05-23,2018-05-24,2018-05-28,2018-05-29,2018-05-30,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-15",2017-10-25,13,757,757,0,1,199,557,167,0,0,0,0,0,0,757,451,9,33,12,4,6,3,4,128,36,71,0,32,5,8,5,7,10,9,11,64,61,12,0,0,0,757,2,Chrome 66.0.3359.181,1,0
7480543,T,,,,2017-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7480543,T,,,,2017-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7480803,T,,,,2017-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7481501,T,,,,2017-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7481501,T,,,,2017-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7481661,T,13.0,2018-05-22,"2018-05-09,2018-05-10,2018-05-11,2018-05-15,2018-05-17,2018-05-22,2018-06-08",2017-11-09,5,12,12,0,0,5,7,1,0,0,0,0,0,0,12,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,Chrome 66.0.3359.181,1,0
7482194,T,28.0,2018-06-11,"2018-05-14,2018-05-18,2018-05-27,2018-05-28,2018-05-30,2018-06-01,2018-06-03,2018-06-06,2018-06-10,2018-06-11,2018-06-13",2017-11-14,9,28,20,8,12,11,5,10,1,0,7,0,0,0,20,15,1,0,0,0,2,0,0,2,1,7,0,0,0,1,1,1,1,1,1,5,1,4,0,0,10,18,3,Android 4.0,1,0
7482454,T,,,,2017-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7482793,T,,,,2017-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
7484396,T,,,,2017-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7484608,T,29.0,2018-06-28,"2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-08,2018-06-10,2018-06-13,2018-06-14,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-22,2018-06-24,2018-06-27,2018-06-28,2018-06-29",2017-12-02,21,112,89,23,59,22,31,50,1,0,20,0,0,0,91,58,6,12,4,0,0,2,1,0,4,25,0,14,8,5,4,5,1,10,7,40,20,8,76,0,21,15,1,Android 4.0,0,0
7484625,T,29.0,2018-06-28,"2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-25,2018-06-26,2018-06-27,2018-06-28,2018-06-29",2017-12-03,14,45,31,14,14,14,17,30,0,0,0,0,0,0,45,12,3,13,0,0,0,0,0,0,0,17,0,7,3,7,1,0,1,8,1,24,14,0,43,0,0,2,1,Android 4.0,0,0
7484897,T,3.0,2018-06-02,"2018-05-30,2018-05-30,2018-05-31,2018-06-01,2018-06-02,2018-06-29",2017-12-07,4,20,14,6,3,3,14,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,1,App,0,0
7484950,T,,,,2017-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7485077,T,,,,2017-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0
7485208,T,,,,2017-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
7485211,T,,,,2017-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7485421,T,,,,2017-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7485550,T,,,,2017-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7487007,T,19.0,2018-06-12,"2018-05-24,2018-05-31,2018-06-12,2018-06-23",2017-12-20,2,3,3,0,0,3,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,2,0,1,2,2,0,0,0,1,2,2,Firefox 60.0,0,0
7487427,T,1.0,2018-05-23,"2018-05-22,2018-05-22,2018-05-23,2018-06-21",2017-12-22,2,6,6,0,1,3,2,4,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,Android 4.0,1,0
7487461,T,21.0,2018-06-13,"2018-05-23,2018-05-23,2018-05-25,2018-05-28,2018-05-30,2018-06-01,2018-06-12,2018-06-13,2018-06-22",2017-12-23,7,22,22,0,13,8,1,8,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22,0,1,0,9,0,0,10,0,0,0,0,0,0,0,14,8,1,Chrome 67.0.3396.79,0,0
7487489,T,29.0,2018-06-15,"2018-05-17,2018-05-21,2018-05-22,2018-06-01,2018-06-05,2018-06-06,2018-06-11,2018-06-12,2018-06-15,2018-06-16",2017-12-23,8,14,14,0,5,1,8,14,0,0,12,0,0,0,2,0,0,4,1,0,1,1,2,0,0,5,0,1,1,0,0,1,1,0,1,9,6,3,0,0,14,0,3,Safari 15F79,0,0
7487699,T,18.0,2018-05-24,"2018-05-06,2018-05-09,2018-05-10,2018-05-11,2018-05-19,2018-05-21,2018-05-24,2018-06-05",2017-12-27,6,7,6,1,5,2,0,4,0,0,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,5,0,1,0,1,3,0,2,0,0,3,0,0,0,0,2,5,3,Chrome 48.0.2564.97,0,0
7487766,T,,,,2017-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0
7488156,T,14.0,2018-06-13,"2018-05-30,2018-05-31,2018-06-07,2018-06-08,2018-06-12,2018-06-13,2018-06-29",2018-01-08,5,89,89,0,0,79,10,9,0,0,0,0,0,0,89,80,0,2,2,0,0,0,0,0,0,5,0,2,1,0,0,1,2,0,2,6,4,2,6,0,0,83,1,Chrome 66.0.3359.181,0,0
7488769,T,,,,2018-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
